0.000000e+00 0.000000e+00 0
-2.752298e+01 4.852548e+00 0
-2.627521e+01 9.564339e+00 0
-2.422257e+01 1.398392e+01 0
-2.140728e+01 1.796317e+01 0
-1.799027e+01 2.144065e+01 0
-1.397604e+01 2.420584e+01 0
-9.560627e+00 2.627002e+01 0
-4.859061e+00 2.755301e+01 0
0.000000e+00 2.794475e+01 0
4.859061e+00 2.755301e+01 0
9.560627e+00 2.627002e+01 0
1.397604e+01 2.420584e+01 0
1.799027e+01 2.144065e+01 0
2.140728e+01 1.796317e+01 0
2.422257e+01 1.398392e+01 0
2.627521e+01 9.564339e+00 0
2.752298e+01 4.852548e+00 0
2.800000e+01 0.000000e+00 0
2.752298e+01 -4.852548e+00 0
2.627521e+01 -9.564339e+00 0
2.422257e+01 -1.398392e+01 0
2.140728e+01 -1.796317e+01 0
1.799027e+01 -2.144065e+01 0
1.397604e+01 -2.420584e+01 0
9.560627e+00 -2.627002e+01 0
4.859061e+00 -2.755301e+01 0
-0.000000e+00 -2.794475e+01 0
-4.859061e+00 -2.755301e+01 0
-9.560627e+00 -2.627002e+01 0
-1.397604e+01 -2.420584e+01 0
-1.799027e+01 -2.144065e+01 0
-2.140728e+01 -1.796317e+01 0
-2.422257e+01 -1.398392e+01 0
-2.627521e+01 -9.564339e+00 0
-2.752298e+01 -4.852548e+00 0
-2.800000e+01 0.000000e+00 0
2.920000e+00 -2.970000e+00 0
-3.540000e+00 1.130000e+00 0
6.300000e+00 -2.150000e+00 0
4.394083e+00 2.974093e+00 0
6.376934e-02 5.814816e+00 0
-5.520000e+00 3.840000e+00 0
-6.910000e+00 -1.070000e+00 0
-2.095357e+00 -5.041193e+00 0
3.250000e+00 -6.150000e+00 0
1.727362e+00 -1.005347e+01 0
6.369846e+00 -7.609145e+00 0
9.910968e+00 -4.131897e+00 0
9.731595e+00 9.865471e-01 0
8.917019e+00 5.800490e+00 0
4.812229e+00 8.471099e+00 0
8.241056e-01 1.040354e+01 0
-3.991478e+00 9.288816e+00 0
-8.086991e+00 6.600287e+00 0
-9.932083e+00 1.956729e+00 0
-1.003075e+01 -2.960514e+00 0
-7.186944e+00 -7.018504e+00 0
-3.158663e+00 -9.899090e+00 0
-6.871954e+00 -1.272171e+01 0
-2.047245e+00 -1.462485e+01 0
2.923308e+00 -1.469767e+01 0
6.879920e+00 -1.263788e+01 0
1.106933e+01 -9.719172e+00 0
1.397863e+01 -5.576782e+00 0
1.436207e+01 -1.105203e+00 0
1.421168e+01 3.996351e+00 0
1.225066e+01 8.656514e+00 0
8.763983e+00 1.142600e+01 0
4.375587e+00 1.410757e+01 0
-9.562113e-01 1.441988e+01 0
-5.314682e+00 1.401043e+01 0
-9.468220e+00 1.130202e+01 0
-1.256796e+01 7.072577e+00 0
-1.464472e+01 3.146998e+00 0
-1.467922e+01 -1.743682e+00 0
-1.281148e+01 -6.654219e+00 0
-1.070344e+01 -1.050488e+01 0
-1.538687e+01 -1.124693e+01 0
-1.200529e+01 -1.474745e+01 0
-7.643707e+00 -1.757495e+01 0
-2.974580e+00 -1.922198e+01 0
1.483992e+00 -1.895312e+01 0
6.212615e+00 -1.798871e+01 0
1.092171e+01 -1.575832e+01 0
1.477362e+01 -1.261178e+01 0
1.685218e+01 -8.738291e+00 0
1.859565e+01 -4.249678e+00 0
1.888090e+01 5.169920e-01 0
1.893035e+01 5.479542e+00 0
1.632266e+01 9.600015e+00 0
1.341874e+01 1.352250e+01 0
9.615421e+00 1.629576e+01 0
5.868725e+00 1.859105e+01 0
1.381993e+00 1.876451e+01 0
-3.833106e+00 1.895047e+01 0
-8.743355e+00 1.684048e+01 0
-1.273038e+01 1.479065e+01 0
-1.520290e+01 1.115835e+01 0
-1.763331e+01 7.087008e+00 0
-1.917858e+01 2.059972e+00 0
-1.923170e+01 -2.987110e+00 0
-1.753615e+01 -6.995620e+00 0
-2.253874e+01 -6.599830e+00 0
-2.060608e+01 -1.105646e+01 0
-1.784657e+01 -1.557925e+01 0
-1.366346e+01 -1.893382e+01 0
-1.009754e+01 -2.170475e+01 0
-5.734135e+00 -2.271548e+01 0
-8.704451e-01 -2.345063e+01 0
4.419355e+00 -2.327672e+01 0
9.407879e+00 -2.137472e+01 0
1.366170e+01 -1.966683e+01 0
1.667231e+01 -1.643936e+01 0
1.977948e+01 -1.261044e+01 0
2.230984e+01 -7.954610e+00 0
2.326842e+01 -2.661216e+00 0
2.333044e+01 2.152960e+00 0
2.305260e+01 6.691446e+00 0
2.078375e+01 1.068262e+01 0
1.813013e+01 1.522218e+01 0
1.407466e+01 1.871178e+01 0
9.939198e+00 2.129454e+01 0
5.246466e+00 2.288865e+01 0
4.135045e-01 2.330365e+01 0
-4.476077e+00 2.375950e+01 0
-8.989872e+00 2.152789e+01 0
-1.335459e+01 1.935449e+01 0
-1.709361e+01 1.611842e+01 0
-1.994771e+01 1.217510e+01 0
-2.239448e+01 7.559566e+00 0
-2.376902e+01 2.698095e+00 0
-2.338074e+01 -1.771550e+00 0
