1.727686e+01 -1.375476e+01 1.000000e+01
1.214955e+01 -2.205194e+01 1.000000e+01
1.638511e+01 -1.918935e+01 1.000000e+01
2.394581e-01 -7.224375e+00 1.000000e+01
1.167988e+01 -1.275547e+01 1.000000e+01
8.949470e+00 -1.603227e+00 1.000000e+01
4.003872e+00 -1.194333e+01 1.000000e+01
4.825084e+00 -1.030607e+01 1.000000e+01
1.126624e+01 -6.764634e+00 1.000000e+01
9.398607e+00 -7.151834e+00 1.000000e+01
7.157005e+00 -4.869054e+00 1.000000e+01
1.004543e+01 -1.271552e+01 1.000000e+01
8.133035e+00 -9.970537e+00 1.000000e+01
3.110394e+00 1.376102e-01 1.000000e+01
3.968372e+00 -8.678923e+00 1.000000e+01
5.045841e+00 -4.356517e+00 1.000000e+01
4.009653e+00 -8.539820e-02 1.000000e+01
5.741769e+00 -4.887161e+00 1.000000e+01
7.416971e-01 -4.803173e+00 1.000000e+01
7.908661e+00 -1.548320e+01 1.000000e+01
7.507766e+00 -2.388404e+01 1.000000e+01
1.108324e+01 -2.377248e+01 1.000000e+01
9.252573e+00 -1.832064e+01 1.000000e+01
5.703551e+00 -1.520820e+01 1.000000e+01
6.409504e+00 -2.100355e+01 1.000000e+01
1.082120e+01 -1.874345e+01 1.000000e+01
2.261076e+00 -2.565940e+01 1.000000e+01
4.212914e+00 -2.025864e+01 1.000000e+01
3.609690e+00 -1.730096e+01 1.000000e+01
4.645009e-01 -1.285476e+01 1.000000e+01
1.727841e+00 -2.194580e+01 1.000000e+01
6.742415e+00 -2.519861e+01 1.000000e+01
1.836721e+00 -2.525765e+01 1.000000e+01
-6.085668e+00 1.348387e+00 1.000000e+01
-1.230807e+01 1.013272e+01 1.000000e+01
-2.439788e+00 4.012166e+00 1.000000e+01
-3.312722e+00 1.610221e+01 1.000000e+01
-5.975476e+00 2.111153e+01 1.000000e+01
-1.277725e+00 1.739442e+01 1.000000e+01
-1.853306e+00 2.544066e+01 1.000000e+01
-6.808324e+00 2.544013e+01 1.000000e+01
-2.280254e+00 2.589727e+01 1.000000e+01
-5.843844e+00 1.686132e+01 1.000000e+01
-2.209967e+00 2.161498e+01 1.000000e+01
-1.149214e+01 1.728461e+01 1.000000e+01
-6.886747e+00 1.928831e+01 1.000000e+01
-1.104291e+01 2.368620e+01 1.000000e+01
-7.461498e+00 2.411726e+01 1.000000e+01
-9.893046e+00 1.417429e+01 1.000000e+01
-1.050344e+01 1.909811e+01 1.000000e+01
-8.240288e+00 1.395798e+01 1.000000e+01
-1.275910e+01 6.882350e-01 1.000000e+01
-5.218436e+00 6.694206e+00 1.000000e+01
-1.981065e+00 1.156285e+01 1.000000e+01
-6.413393e+00 1.115631e+01 1.000000e+01
-2.939546e+00 1.212983e+01 1.000000e+01
-7.198972e+00 1.663558e+00 1.000000e+01
-3.186780e+00 6.124278e+00 1.000000e+01
-1.187384e+01 4.193238e+00 1.000000e+01
-7.035908e+00 9.462813e+00 1.000000e+01
-1.014698e+01 8.548873e+00 1.000000e+01
-1.235172e+01 1.187522e+01 1.000000e+01
-8.173323e+00 3.946243e+00 1.000000e+01
-1.053326e+01 4.883952e+00 1.000000e+01
-1.510399e+01 5.902097e+00 1.000000e+01
-1.792740e+01 1.002365e+01 1.000000e+01
-1.630695e+01 1.898760e+01 1.000000e+01
-1.537497e+01 1.393315e+01 1.000000e+01
-1.513495e+01 2.159191e+01 1.000000e+01
-1.194848e+01 2.200009e+01 1.000000e+01
-1.724216e+01 1.322140e+01 1.000000e+01
-1.447942e+01 1.687604e+01 1.000000e+01
-2.002306e+01 1.523416e+01 1.000000e+01
-1.858179e+01 1.860434e+01 1.000000e+01
-2.302783e+01 1.085162e+01 1.000000e+01
-2.131085e+01 1.490942e+01 1.000000e+01
-1.983186e+01 9.157379e+00 1.000000e+01
-2.171769e+01 6.246059e-01 1.000000e+01
-2.116681e+01 4.587399e+00 1.000000e+01
-1.509706e+01 8.334069e+00 1.000000e+01
-2.023114e+01 5.134538e+00 1.000000e+01
-2.317341e+01 1.081019e+01 1.000000e+01
-1.645871e+01 7.143325e-01 1.000000e+01
-1.730266e+01 4.234349e+00 1.000000e+01
-2.461965e+01 5.563658e+00 1.000000e+01
-2.525850e+01 6.773983e+00 1.000000e+01
-2.522807e+01 3.196613e-01 1.000000e+01
-2.649187e+01 2.301466e+00 1.000000e+01
-9.379841e+00 -5.139632e-01 1.000000e+01
-1.126252e+01 -2.415597e+01 1.000000e+01
-7.742813e-01 -1.183189e+01 1.000000e+01
-1.186078e+01 -4.641827e-01 1.000000e+01
-5.172262e+00 -1.547997e+01 1.000000e+01
-6.147172e+00 -9.821378e+00 1.000000e+01
-2.554966e+00 -1.894096e+00 1.000000e+01
-3.781476e+00 -2.181216e+00 1.000000e+01
-6.501371e-01 -7.902843e+00 1.000000e+01
-4.216965e+00 -7.122129e+00 1.000000e+01
-5.382126e+00 -4.121832e+00 1.000000e+01
-8.989378e+00 -1.487298e+01 1.000000e+01
-4.035827e+00 -1.259896e+01 1.000000e+01
-1.284007e+01 -1.217027e+01 1.000000e+01
-9.672350e+00 -1.314229e+01 1.000000e+01
-9.940014e+00 -5.922379e+00 1.000000e+01
-7.246826e+00 -4.035017e+00 1.000000e+01
-7.803867e+00 -9.912878e+00 1.000000e+01
-1.005163e+01 -7.645696e+00 1.000000e+01
-4.637500e+00 -1.649444e+01 1.000000e+01
-3.564982e+00 -2.482101e+01 1.000000e+01
-6.479329e-01 -2.070209e+01 1.000000e+01
-3.129009e+00 -2.193665e+01 1.000000e+01
-8.556625e-01 -1.725731e+01 1.000000e+01
-2.293176e+00 -2.605755e+01 1.000000e+01
-1.056858e+01 -1.863096e+01 1.000000e+01
-5.810157e+00 -1.981878e+01 1.000000e+01
-7.508011e+00 -2.044949e+01 1.000000e+01
-1.078992e+01 -1.765042e+01 1.000000e+01
-6.799016e+00 -2.540602e+01 1.000000e+01
-8.285471e+00 -2.380584e+01 1.000000e+01
-1.289486e+01 -2.162467e+01 1.000000e+01
-1.746992e+01 -4.818308e-01 1.000000e+01
-2.014926e+01 -8.210981e+00 1.000000e+01
-1.994683e+01 -5.652454e+00 1.000000e+01
-1.273815e+01 -3.815860e+00 1.000000e+01
-1.646044e+01 -4.177758e+00 1.000000e+01
-2.074022e+01 -4.474133e-01 1.000000e+01
-1.505911e+01 -8.412283e+00 1.000000e+01
-1.532028e+01 -4.797981e+00 1.000000e+01
-2.177490e+01 -3.979064e+00 1.000000e+01
-2.459052e+01 -4.470082e+00 1.000000e+01
-2.622318e+01 -2.275053e+00 1.000000e+01
-2.324096e+01 -9.551725e+00 1.000000e+01
-2.541247e+01 -6.814755e+00 1.000000e+01
-1.794984e+01 -9.873709e+00 1.000000e+01
-1.506874e+01 -2.149578e+01 1.000000e+01
-1.327718e+01 -9.411515e+00 1.000000e+01
-1.504837e+01 -1.430353e+01 1.000000e+01
-1.804932e+01 -1.259972e+01 1.000000e+01
-1.678250e+01 -1.853780e+01 1.000000e+01
-1.479783e+01 -1.606293e+01 1.000000e+01
-1.847191e+01 -1.849638e+01 1.000000e+01
-2.092813e+01 -1.435618e+01 1.000000e+01
-2.362773e+01 -1.102119e+01 1.000000e+01
-2.101401e+01 -1.469941e+01 1.000000e+01
